Date,PBW,PBD,SPY,URTH
2017-07-17,118.14423847573696,114.54050409623729,108.76401689934075,110.12918594812993
2017-07-18,119.50478793056396,114.70607080062463,108.81696557504587,110.33777265849227
2017-07-19,121.07078513636228,115.78044399622951,109.35836499344045,110.81530345118517
2017-07-20,121.2910460851732,115.61691574735029,109.40290145560698,111.07121265264806
2017-07-21,121.2910460851732,115.45311183497367,109.31386818354345,110.65794371893736
2017-07-24,121.071269218973,115.28904698856022,109.28956586767859,110.60912043640552
2017-07-25,121.51179111659494,115.61772374782291,109.53265428309156,110.98767405822043
2017-07-26,121.29249620986849,115.9453237619757,109.53669377339543,111.23098863858796
2017-07-27,120.1935951109674,115.21062863880927,109.44373991398177,110.90331355671779
2017-07-28,121.08248739069829,116.03300020726786,109.32642871264164,111.02507918055807
2017-07-31,121.08248739069829,116.11456814115972,109.26972813851663,111.08587867018748
2017-08-01,121.08248739069829,116.11456814115972,109.49260897582884,111.66925660413851
2017-08-02,118.87984429292221,115.70706863937099,109.54112713595899,111.42758844020169
2017-08-03,119.33028785456403,115.870730698719,109.34714244358787,111.3791377174422
2017-08-04,118.43343196921296,115.95243191660165,109.52935694634482,111.50032786235727
2017-08-07,119.7908945569154,116.52385799679938,109.71527968522743,111.62136208021832
2017-08-08,118.2283928273163,116.60502868778597,109.46918268987986,111.24660681665557
2017-08-09,118.45515539484121,116.0373101536631,109.46514058559369,111.18593086769815
2017-08-10,116.19271199497938,114.07972641273642,108.05361156914715,109.76534058081772
2017-08-11,116.42418994024572,114.49569342734875,108.20129807163492,109.6175357489745
2017-08-14,117.57892437167743,115.15849314341138,109.19261308775381,110.61666928991795
2017-08-15,117.35061734915931,115.07619457944868,109.1804451717508,110.45790370884983
2017-08-16,116.6641202511662,115.24093513565762,109.35488350859413,110.80040986089492
2017-08-17,115.28162654673491,113.6784385668461,107.79579787424896,109.48381611820761
2017-08-18,115.04798524789463,114.43031952407377,107.63948143599649,109.52088394998356
2017-08-21,114.11121354126253,114.34739888946443,107.71775887712445,109.48382985335783
2017-08-22,114.58402859220045,114.92830921076087,108.76346023930907,110.41032772645782
2017-08-23,114.81931911954422,114.76329679922459,108.4049184881442,110.22673665903173
2017-08-24,115.75828987120256,115.0938749859351,108.17185009138275,110.00601281054637
2017-08-25,116.22340792455013,115.25861554214403,108.40546296592555,110.2763748406347
2017-08-28,116.22340792455013,115.17637681675485,108.4095559352275,110.28863386340637
2017-08-29,115.99192114896621,114.84715901338947,108.5240420827156,110.32539707401648
2017-08-30,117.38403787764457,114.43428338599028,108.99779677922554,110.41114949001485
2017-08-31,118.07053497563768,115.84389463561435,109.59940281937648,111.20674502264465
2017-09-01,118.52508216413644,115.84389463561435,109.74081897233552,111.29174768945856
2017-09-05,118.29883264582828,115.84389463561435,109.02261416052215,110.69723437393392
2017-09-06,118.29883264582828,116.3344949779078,109.36399282679258,111.05119618822312
2017-09-07,118.9791116982955,116.9040612516384,109.35184265261744,111.46471641790296
2017-09-08,118.52865954499347,116.9040612516384,109.23437463630579,111.3678242134145
2017-09-11,120.3386125387756,118.52219044658064,110.3009675729927,112.33775072869517
2017-09-12,120.78305867864105,119.7960745394682,110.6380312202222,112.51786783733782
2017-09-13,122.11048890871541,119.16714433485633,110.68601966882167,112.44595418712291
2017-09-14,122.54717180450379,119.87916329426338,110.6540406818767,112.5658995761438
2017-09-15,123.63412832624292,120.2719377839165,110.29417267049556,112.64976167486249
2017-09-18,125.35455679303979,120.42843589175347,110.50686129126856,112.73355350399477
2017-09-19,125.14314352510311,120.66280880209848,110.60697341635984,112.90099685840983
2017-09-20,124.71941310199581,120.42898391394894,110.64297627168294,113.08010315796673
2017-09-21,123.23004977659271,120.35085712697378,110.37504130588005,112.7106094960475
2017-09-22,123.87799630359919,120.11630096543611,110.3950914489813,113.00968834633174
2017-09-25,122.37585688050257,118.86238368846023,110.19062955007443,112.63993933376688
2017-09-26,122.59371847265244,118.54492368336489,110.25089113352648,112.55613747114603
2017-09-27,124.7676315161307,119.73918812220997,110.64032473460739,113.03541081198809
2017-09-28,124.7676315161307,119.81786812891195,110.76030195840119,112.91616626942516
2017-09-29,124.7676315161307,119.34616672673333,111.11180569419881,113.31014214483577
2017-10-02,124.98039422702665,120.53100538402013,111.54567569985763,113.70258101441146
2017-10-03,126.04196538668333,121.07745107122732,111.75968698333025,113.82103455183154
2017-10-04,126.04196538668333,121.15509259912314,111.87833091714093,113.96301603709927
2017-10-05,126.04196538668333,121.23266649315876,112.4708415737619,114.31746198927455
2017-10-06,126.8823047537032,121.15515272956799,112.35696089334431,114.07022973305052
2017-10-09,126.04896824145548,120.99999014437819,112.19184779942306,113.92860015459235
2017-10-10,127.09938844319528,121.54388832189693,112.45567854445035,114.4131717534072
2017-10-11,126.2677923436718,121.54388832189693,112.61277899333275,114.74251357856267
2017-10-12,126.89672155176868,122.00757009594936,112.46376916020355,114.68389335585591
2017-10-13,127.52171996231145,122.4691117853086,112.58550869811461,114.93022659277399
2017-10-16,126.69356733808796,122.23939749984467,112.71886674555935,114.97703318762056
2017-10-17,126.9023324131101,122.6231288257045,112.78937790514428,114.98873159256848
2017-10-18,127.11066256752905,123.46410479909026,112.88723675307378,115.05889596760635
2017-10-19,126.90276552533912,121.87198922041131,112.91460734008128,115.08226472200359
2017-10-20,127.94443219200579,122.25719871577505,113.43065257252832,115.28089283932314
2017-10-23,127.61453559940352,122.33394644476027,113.04171396377197,115.19927006287661
2017-10-24,128.48337748525284,121.56707235149136,113.21742449158036,115.17592513127315
2017-10-25,126.22743303901333,121.257953625447,112.72241190795617,114.65065729205276
2017-10-26,126.60510887986956,121.33547478186213,112.8516773863272,114.81493725877776
2017-10-27,128.52818196935732,121.80023404077669,113.66929587385297,115.17810215612685
2017-10-30,128.93835582051418,121.95443221870732,113.29678743921376,115.11974401041438
2017-10-31,129.428555336353,122.26236110675828,113.45257863550758,115.42340495236212
2017-11-01,129.14400373578906,122.3391088357435,113.58479576401646,115.43505159482874
2017-11-02,129.79626563115548,122.10904953314416,113.62363459554719,115.65626761852937
2017-11-03,130.28228802600813,122.26277362028874,113.9575046531454,115.6214177362585
2017-11-06,132.21699765888772,122.72325267513379,114.11227109833479,116.00490895061868
2017-11-07,131.54479492998402,122.11209971276932,114.04273558682732,115.79652702089054
2017-11-08,131.26612614083527,122.11209971276932,114.21282562470914,116.12136045314638
2017-11-09,130.627404175625,121.2665915773631,113.85005615345437,115.54319211296222
2017-11-10,130.34616795006954,121.49915504660859,113.81906220153046,115.5199259211968
2017-11-13,129.82240017261182,121.18979726695704,113.91204923620066,115.32216164623648
2017-11-14,129.4983826676478,121.73285151800275,113.67979761342217,115.10068776888644
2017-11-15,127.62921980534456,120.806926477834,113.17927051532249,114.70349577828915
2017-11-16,128.62300769316718,121.89726439048754,114.0293690393542,115.54797291019526
2017-11-17,129.4840203913078,121.43501887385908,113.7354978074409,115.31535535980227
2017-11-20,130.33767519299974,121.8220172518746,113.9061339923481,115.46691153217641
2017-11-21,130.7810472716754,120.43419688587691,114.56041293980235,116.09546846747425
2017-11-22,130.94155693482244,122.93614915936118,114.47195550782862,116.14173904808665
2017-11-24,131.6627120300875,122.78359763675934,114.70292854577964,116.59265753494188
2017-11-27,131.0660548217662,121.79047225153758,114.65300752390723,116.3164168911151
2017-11-28,132.54665043049854,122.94787671209899,115.66748856737077,117.07819397647854
2017-11-29,130.06241914913934,121.49860451256443,115.60662058506719,116.83763646613954
2017-11-30,130.83071893714833,121.4212033606853,116.48211766753738,117.37730949457739
2017-12-01,130.22879430604462,121.11136631710822,116.27457142766767,117.20600535950818
2017-12-04,127.56428144688057,120.25666812242778,116.15357890820184,116.95431652357865
2017-12-05,128.43528550808531,117.9839411894249,115.793916549473,116.72492717613467
2017-12-06,128.35304678269617,118.22451642862927,115.81290959347356,116.70193988615026
2017-12-07,130.0402890060902,118.9445176493324,116.12821772317858,116.94340140336897
2017-12-08,130.36405199281148,119.57994197607167,116.67352858827742,117.40222398249112
2017-12-11,131.45319495547236,120.44813184201382,116.97483089837675,117.56207713015205
2017-12-12,131.0940562702932,120.76112059544728,117.15131740846346,117.89267552446543
2017-12-13,130.61348384264164,120.99513531744155,117.14007264520005,117.88131075229444
2017-12-14,131.05613455215615,121.46205721752885,116.73145171253252,117.64267542903006
2017-12-15,132.1378671950537,121.46205721752885,117.05141184646249,117.82492401206493
2017-12-18,133.0891148188057,120.91984423804341,117.68553528628843,118.78001667429605
2017-12-19,132.4609253734757,120.84196083646246,117.30149399903382,117.66502866487886
2017-12-20,132.06582310725764,120.60813594831292,117.2490874259154,117.52835128172288
2017-12-21,132.81949443196086,121.46750825329826,117.4550522221866,117.79067262767755
2017-12-22,132.8588654124019,121.54496936096699,117.42890048806886,118.00679685028818
2017-12-26,131.9930672436668,121.62237051284612,117.30927605812731,117.89329120232786
2017-12-27,133.06491537661938,122.24108607214919,117.3579324006643,118.02965795980744
2017-12-28,133.22202816910072,122.54854157675578,117.56367375106822,118.21122403757411
2017-12-29,132.67301095479314,123.23819790834565,117.18662153020149,118.01865701073227
2018-01-02,134.48688742719705,124.22754426332486,117.90235403674163,118.77906804728218
2018-01-03,134.40942631952834,124.60432825229068,118.5348696733534,119.37604798261022
2018-01-04,133.9830747448937,124.97970506820977,118.95635232418871,119.82392788050909
2018-01-05,133.78844203422912,125.35367807615923,119.62275936877107,120.6153659495298
2018-01-08,134.06145177093168,125.5772230299643,119.80562820625363,120.37205559213288
2018-01-09,133.2446525023565,125.0567791948945,120.03196987053335,120.60487900784508
2018-01-10,133.20543591850617,124.45887244585263,119.87898181245012,120.37259640043357
2018-01-11,136.03007036267866,126.11300976821195,120.60858929662687,121.07104973095197
2018-01-12,135.6866966565248,126.63075897275449,121.26048642192666,121.97383480008523
2018-01-16,133.69588332935746,126.41001038824857,120.91865706055242,121.79925361138314
2018-01-17,134.59431902783038,127.14746927247359,121.87182315046255,122.40041555760679
2018-01-18,133.89745373279573,126.92785189834252,121.70374234943748,122.21571524550951
2018-01-19,134.13136978283356,127.22132190213694,122.15870722262892,122.67288097576842
2018-01-22,133.97579214921603,127.73338989360394,122.97180188741281,123.3663465552457
2018-01-23,133.19666958456847,127.36948748044696,123.18405067524887,123.68917346880714
2018-01-24,132.48996207502893,127.1503513672934,123.14521560665406,123.88224468911659
2018-01-25,132.3317931779183,126.93073399316236,123.1875897574737,123.7430680723564
2018-01-26,132.49021264535338,127.07746549662116,124.34537264509382,124.5899815863633
2018-01-29,132.8460775800359,126.71117070938416,123.68238360695132,123.95216030851958
2018-01-30,131.4276429271324,126.41705335106757,122.65667650238434,122.93578653594035
2018-01-31,130.70821726013594,126.41705335106757,122.70635854597023,123.1087260818924
2018-02-01,130.10435406525332,126.12206839077832,122.59284051434646,123.09793396255972
2018-02-02,128.07924272793156,123.3853758855578,120.41584830696131,120.99369635948223
2018-02-05,124.44137150557975,120.19145886291314,116.23359416983263,116.78293837510903
2018-02-06,125.47097157686598,121.21266953939116,118.20381822595918,118.64714446111819
2018-02-07,125.34358822116012,120.82387297333071,117.6613326507392,117.94674326285848
2018-02-08,122.45243051732884,118.01356385108998,113.9104423599848,114.68166624720331
2018-02-09,123.15295523862129,118.81677977881479,115.41259468845595,115.99885166724442
2018-02-12,124.76165453963608,120.17136203945451,116.88104453086154,117.13639747128559
2018-02-13,126.64440426538839,120.95752104649964,117.12978338335964,117.30855577566683
2018-02-14,128.6603700795479,119.31945518732685,118.47940606677716,118.91259054360843
2018-02-15,130.59531983516544,123.91897889468027,119.75541871121325,119.82598426914551
2018-02-16,131.0395872395867,124.29805540965776,119.78471460273552,120.04947804768062
2018-02-20,131.40146195692603,125.20439897184458,119.158596354852,119.28015881184155
2018-02-21,131.96236460969962,124.38104822705421,118.66117331363021,118.6621778548103
2018-02-22,131.72332291635098,124.15463514802634,118.79078120821897,118.93352381461236
2018-02-23,131.56357485698672,124.68413358532062,120.3847152525532,120.3429273162368
2018-02-26,132.40357119487734,124.60888731812318,121.54594074148046,121.28800008813809
2018-02-27,130.85656840308175,123.32876623595273,120.29728968105773,119.83409582388728
2018-02-28,129.24496637468332,122.79482499524059,119.284281316997,118.90640853235897
2018-03-01,127.93456631807207,121.79789159937235,117.83021108758322,117.58646474061527
2018-03-02,128.3495056537022,123.57946014026393,118.34570391623771,117.90657309249512
2018-03-05,129.01066202712323,122.43790330399784,119.50149997106816,118.94361430287618
2018-03-06,130.98110344834532,123.20772919492715,119.75500025954948,119.21430892712206
2018-03-07,130.94084487821488,122.44378434921256,119.7183518786765,119.24805333520077
2018-03-08,131.2630354700468,123.36757101336546,120.20226101062379,119.60788656777255
2018-03-09,132.8688147594105,124.740571088801,121.9424977517607,120.76194682468781
2018-03-12,134.0541215580648,125.0415489817118,121.81698905249438,120.8616410742471
2018-03-13,133.78079202602282,124.44139951311514,121.1707202517009,120.16450168765311
2018-03-14,133.19347205538133,125.12064594774073,120.65756131072438,120.00849612382308
2018-03-15,132.91777415657495,124.89576039580636,120.54859370946377,119.90805378071676
2018-03-16,133.62867584435253,124.36983517949032,120.25768905747513,119.91921957961902
2018-03-19,132.5698505197891,124.2943047485635,118.90465411674178,118.81332380114078
2018-03-20,133.83818068479175,125.27692091590272,119.07472398596602,118.8810946804145
2018-03-21,135.20804523242762,124.75297109087984,118.88279945825917,118.8810946804145
2018-03-22,133.23893235059984,122.72137210770191,116.38308440033975,116.6573745396044
2018-03-23,131.46658549589966,121.41568800388471,114.25162259256541,115.06420340239043
2018-03-26,133.0303360223516,123.75031234750075,116.98752567048298,117.31667389330762
2018-03-27,130.7010815637453,122.15335383617844,115.28635276216488,115.80220938119497
2018-03-28,129.48847348033388,120.68504172996064,114.99087328664095,115.94200755419305
2018-03-29,131.77979694066696,121.7046504706737,116.26863470595094,117.3031036237679
2018-04-02,129.21979938207318,118.9096221051567,114.11017268523148,115.19132077527428
2018-04-03,130.04081272599663,120.26744252371917,115.39187066065499,116.16447333963731
2018-04-04,131.95449851965833,120.03103800076262,116.46178233088773,116.91922702722957
2018-04-05,133.63248519473674,121.84778759541337,117.25098293382874,117.7259627708256
2018-04-06,131.74642847491165,120.45135392294242,115.02239796873258,116.2283092435456
2018-04-09,131.46609328568806,121.78888402352241,115.51523593780726,116.79701611789896
2018-04-10,133.11267904349262,123.65223626720041,117.10527191347178,118.23960120501712
2018-04-11,132.99415363879143,125.02418982471457,116.58104631933428,117.75040860238768
2018-04-12,132.99415363879143,122.99411122402581,117.4037574316384,118.39062530614734
2018-04-13,132.00522961501932,122.53363948824702,117.110447612972,118.12935559044999
2018-04-16,132.36479873255396,123.304645083749,117.93262099632584,118.77855795378956
2018-04-17,133.63868282544155,124.37580305308083,119.00246576226927,119.70647429342772
2018-04-18,135.44685528934076,122.71039604026093,119.0764922640732,119.93071125134638
2018-04-19,134.48160430987306,124.40400859534316,118.52173805025717,119.36017524092826
2018-04-20,133.9357977144324,122.4358009637684,117.67379682051084,118.67385590114216
2018-04-23,132.99499109363734,122.89912467419634,117.65880187300691,118.60588540054687
2018-04-24,132.04524923858946,122.36107204339672,116.31206509120373,117.6989639283029
2018-04-25,131.08640079858037,123.9839471976226,116.55922984492267,117.63031596414054
2018-04-26,131.93351284665263,122.31094856844788,117.5758033100609,118.6148616142545
2018-04-27,132.25351254147685,122.00159078879635,117.66967886948106,118.60352260922753
2018-04-30,130.4592511207896,121.84642820360658,116.90062581885662,118.12733419258646
2018-05-01,130.29685156926047,121.14712631247855,117.07831331776057,118.15012329345124
2018-05-02,131.2728571391218,121.22537536639702,116.40656499505835,117.6148144046508
2018-05-03,131.3131319233045,121.61630727323043,116.18619377053594,117.75221863535224
2018-05-04,132.6416340234612,121.46054047006851,117.48083772746969,118.4726359078484
2018-05-07,133.95271834092551,124.26865762234041,117.81916734600684,118.81323015867358
